herb,symptom,label,score
U173,S221,0,0.0000
U173,S234,0,0.0000
U173,S244,0,0.0000
U173,S246,0,0.0035
U173,S25,0,0.0065
U173,S252,0,0.0003
U173,S260,0,0.0128
U173,S27,0,0.1196
U173,S273,0,0.0003
U173,S279,0,0.0000
U173,S282,0,0.0000
U173,S286,0,0.0000
U173,S291,0,0.0003
U173,S294,0,0.0426
U173,S297,0,0.0003
U173,S299,0,0.0003
U173,S30,0,0.0003
U173,S300,0,0.0035
U173,S306,0,0.0035
U173,S309,0,0.0003
U173,S313,0,0.0035
U173,S314,0,0.0000
U173,S318,0,0.0128
U173,S321,0,0.0000
U173,S325,0,0.0000
U173,S327,0,0.0000
U173,S33,0,0.0035
U173,S330,0,0.0000
U173,S333,0,0.0000
U173,S334,0,0.0000
U173,S335,0,0.0000
U173,S343,0,0.0000
U173,S345,0,0.3750
U173,S346,0,0.0128
U173,S349,0,0.0000
U173,S350,0,0.0000
U173,S355,0,0.0003
U173,S358,0,0.0003
U173,S359,0,0.0035
U173,S360,0,0.0266
U173,S363,0,0.0001
U173,S368,0,0.0000
U173,S375,0,0.0000
U173,S38,0,0.0035
U173,S380,0,0.0065
U173,S387,0,0.0003
U173,S388,0,0.0000
U173,S389,0,0.0000
U173,S39,0,0.0000
U173,S397,0,0.0488
U173,S398,0,0.1800
U173,S404,0,0.0003
U173,S408,0,0.0000
U173,S410,0,0.0003
U173,S411,0,0.0035
U173,S418,0,0.0000
U173,S42,0,0.0000
U173,S420,0,0.0128
U173,S422,0,0.0000
U173,S428,0,0.0003
U173,S430,0,0.0000
U173,S431,0,0.0000
U173,S437,0,0.0003
U173,S44,0,0.0003
U173,S443,0,0.0003
U173,S444,0,0.0003
U173,S445,0,0.0003
U173,S446,0,0.0000
U173,S447,0,0.0266
U173,S449,0,0.0035
U173,S456,0,0.0000
U173,S462,0,0.0065
U173,S463,0,0.0000
U173,S464,0,0.0000
U173,S466,0,0.0003
U173,S475,0,0.0000
U173,S476,0,0.0000
U173,S477,0,0.0000
U173,S478,0,0.0000
U173,S479,0,0.0000
U173,S483,0,0.0003
U173,S497,0,0.0003
U173,S498,0,0.0000
U173,S499,0,0.0003
U173,S500,0,0.0000
U173,S501,0,0.0356
U173,S502,0,0.0000
U173,S503,0,0.0000
U173,S62,0,0.0488
U173,S64,0,0.0035
U173,S65,0,0.0128
U173,S66,0,0.0035
U173,S69,0,0.0128
U173,S71,0,0.0065
U173,S73,0,0.0035
U173,S75,0,0.0000
U173,S80,0,0.0003
U173,S86,0,0.0003
U173,S87,0,0.0356
U173,S88,0,0.0035
U173,S90,0,0.0065
U173,S95,0,0.0128
U173,S96,0,0.0003
U173,S98,0,0.0065
U175,S02,0,0.0003
U175,S06,0,0.0035
U175,S07,0,0.0266
U175,S08,0,0.0000
U175,S102,0,0.0003
U175,S103,0,0.0000
U175,S104,0,0.0128
U175,S106,0,0.0035
U175,S109,0,0.0035
U175,S111,0,0.0000
U175,S112,0,0.0003
U175,S114,0,0.0000
U175,S115,0,0.0000
U175,S116,0,0.0003
U175,S119,0,0.0003
U175,S120,0,0.0128
U175,S121,0,0.0065
U175,S125,0,0.0000
U175,S128,0,0.0000
U175,S137,0,0.0000
U175,S138,0,0.0000
U175,S14,0,0.0003
U175,S142,0,0.0000
U175,S144,0,0.0000
U175,S145,0,0.0000
U175,S147,0,0.0000
U175,S148,0,0.0000
U175,S15,0,0.0003
U175,S150,0,0.0003
U175,S155,0,0.0003
U175,S158,0,0.0000
U175,S159,0,0.0000
U175,S161,0,0.0000
U175,S162,0,0.0000
U175,S163,0,0.0003
U175,S169,0,0.0003
U175,S17,0,0.0065
U175,S170,0,0.0000
U175,S172,0,0.0003
U175,S177,0,0.0000
U175,S182,0,0.0003
U175,S183,0,0.0000
U175,S185,0,0.0035
U175,S189,0,0.0000
U175,S190,0,0.0000
U175,S192,0,0.0000
U175,S20,0,0.0128
U175,S200,0,0.0035
U175,S21,0,0.0035
U175,S213,0,0.0003
U175,S214,0,0.0000
U175,S215,0,0.0003
U175,S216,0,0.0003
U175,S217,0,0.0003
U175,S22,0,0.0003
U175,S221,0,0.0000
U175,S234,0,0.0000
U175,S244,0,0.0000
U175,S246,0,0.0003
U175,S25,0,0.0035
U175,S252,0,0.0035
U175,S260,0,0.0003
U175,S27,0,0.0356
U175,S273,0,0.0000
U175,S279,0,0.0003
U175,S282,0,0.0000
U175,S286,0,0.0000
U175,S291,0,0.0003
U175,S294,0,0.0035
U175,S297,0,0.0065
U175,S299,0,0.0000
U175,S30,0,0.0000
U175,S300,0,0.0035
U175,S306,0,0.0035
U175,S309,0,0.0000
U175,S313,0,0.0003
U175,S314,0,0.0000
U175,S318,0,0.0035
U175,S321,0,0.0003
U175,S325,0,0.0000
U175,S327,0,0.0000
U175,S33,0,0.0003
U175,S330,0,0.0000
U175,S333,0,0.0000
U175,S334,0,0.0000
U175,S335,0,0.0000
U175,S343,0,0.0000
U175,S345,0,0.0128
U175,S346,0,0.0003
U175,S349,0,0.0000
U175,S350,0,0.0000
U175,S355,0,0.0035
U175,S358,0,0.0003
U175,S359,0,0.0266
U175,S360,0,0.0128
U175,S363,0,0.0000
U175,S368,0,0.0000
U175,S375,0,0.0000
U175,S38,0,0.0065
U175,S380,0,0.0000
U175,S387,0,0.0003
U175,S388,0,0.0000
U175,S389,0,0.0000
U175,S39,0,0.0000
U175,S397,0,0.0356
U175,S398,0,0.1538
U175,S404,0,0.0000
U175,S408,0,0.0000
U175,S410,0,0.0003
U175,S411,0,0.0035
U175,S418,0,0.0000
U175,S42,0,0.0000
U175,S420,0,0.0128
U175,S422,0,0.0000
U175,S428,0,0.0003
U175,S430,0,0.0000
U175,S431,0,0.0000
U175,S437,0,0.0003
U175,S44,0,0.0065
U175,S443,0,0.0000
U175,S444,0,0.0000
U175,S445,0,0.0000
U175,S446,0,0.0000
U175,S447,0,0.0000
U175,S449,0,0.0003
U175,S456,0,0.0000
U175,S462,0,0.0003
U175,S463,0,0.0000
U175,S464,0,0.0000
U175,S466,0,0.0003
U175,S475,0,0.0000
U175,S476,0,0.0000
U175,S477,0,0.0000
U175,S478,0,0.0000
U175,S479,0,0.0000
U175,S48,0,0.0266
U175,S483,0,0.0003
U175,S497,0,0.0003
U175,S498,0,0.0003
U175,S499,0,0.0000
U175,S500,0,0.0000
U175,S501,0,0.0000
U175,S502,0,0.0000
U175,S503,0,0.0000
U175,S62,0,0.0128
U175,S64,0,0.0003
U175,S65,0,0.0003
U175,S66,0,0.0065
U175,S69,0,0.0003
U175,S71,0,0.0003
U175,S73,0,0.0035
U175,S75,0,0.0000
U175,S80,0,0.0266
U175,S86,0,0.0003
U175,S87,0,0.0065
U175,S88,0,0.0003
U175,S90,0,0.0035
U175,S95,0,0.0128
U175,S96,0,0.0000
U175,S98,0,0.0035
U676,S02,0,0.0065
U676,S06,0,0.0035
U676,S07,0,0.0356
U676,S08,0,0.0003
U676,S102,0,0.0000
U676,S103,0,0.0000
U676,S104,0,0.0238
U676,S106,0,0.0003
U676,S109,0,0.0035
U676,S111,0,0.0000
U676,S112,0,0.0035
U676,S114,0,0.0000
U676,S115,0,0.0000
U676,S116,0,0.0035
U676,S119,0,0.0035
U676,S120,0,0.0035
U676,S121,0,0.0003
U676,S125,0,0.0035
U676,S128,0,0.0035
U676,S137,0,0.0000
U676,S138,0,0.0003
U676,S14,0,0.0000
U676,S142,0,0.0003
U676,S144,0,0.0003
U676,S145,0,0.0000
U676,S147,0,0.0000
U676,S148,0,0.0035
U676,S15,0,0.0000
U676,S150,0,0.0000
U676,S155,0,0.0000
U676,S158,0,0.0000
U676,S159,0,0.0000
U676,S161,0,0.0000
U676,S162,0,0.0000
U676,S163,0,0.0000
U676,S169,0,0.0356
U676,S17,0,0.0035
U676,S170,0,0.0003
U676,S172,0,0.0035
U676,S177,0,0.0000
U676,S182,0,0.0000
U676,S183,0,0.0000
U676,S185,0,0.0000
U676,S189,0,0.0003
U676,S190,0,0.0000
U676,S192,0,0.0000
U676,S20,0,0.0356
U676,S200,0,0.0003
U676,S21,0,0.0128
U676,S213,0,0.0035
U676,S214,0,0.0000
U676,S215,0,0.0035
U676,S216,0,0.0000
U676,S217,0,0.0003
U676,S22,0,0.0000
U676,S221,0,0.0000
U676,S234,0,0.0000
U676,S244,0,0.0000
U676,S246,0,0.0000
U676,S25,0,0.0035
U676,S252,0,0.0000
U676,S260,0,0.0065
U676,S27,0,0.0266
U676,S273,0,0.0000
U676,S279,0,0.0000
U676,S282,0,0.0000
U676,S286,0,0.0000
U676,S291,0,0.0035
U676,S294,0,0.0266
U676,S297,0,0.0003
U676,S299,0,0.0003
U676,S30,0,0.0000
U676,S300,0,0.0003
U676,S306,0,0.0266
U676,S309,0,0.0000
U676,S313,0,0.0128
U676,S314,0,0.0000
U676,S318,0,0.0065
U676,S321,0,0.0000
U676,S325,0,0.0000
U676,S327,0,0.0000
U676,S33,0,0.0128
U676,S330,0,0.0000
U676,S333,0,0.0003
U676,S334,0,0.0000
U676,S335,0,0.0000
U676,S343,0,0.0003
U676,S345,0,0.0128
U676,S346,0,0.0000
U676,S349,0,0.0000
U676,S350,0,0.0003
U676,S355,0,0.0000
U676,S358,0,0.0035
U676,S359,0,0.0128
U676,S360,0,0.0128
U676,S363,0,0.0000
U676,S368,0,0.0003
U676,S375,0,0.0000
U676,S38,0,0.0000
U676,S380,0,0.0003
U676,S387,0,0.0000
U676,S388,0,0.0000
U676,S389,0,0.0000
U676,S39,0,0.0035
U676,S397,0,0.1636
U676,S398,0,0.1196
U676,S404,0,0.0000
U676,S408,0,0.0000
U676,S410,0,0.0000
U676,S411,0,0.0035
U676,S418,0,0.0000
U676,S42,0,0.0003
U676,S420,0,0.0003
U676,S422,0,0.0000
U676,S428,0,0.0003
U676,S430,0,0.0000
U676,S431,0,0.0000
U676,S437,0,0.0000
U676,S44,0,0.0003
U676,S443,0,0.0000
U676,S444,0,0.0000
U676,S445,0,0.0000
U676,S446,0,0.0000
U676,S447,0,0.0266
U676,S449,0,0.0035
U676,S456,0,0.0000
U676,S462,0,0.0035
U676,S463,0,0.0000
U676,S464,0,0.0000
U676,S466,0,0.0000
U676,S475,0,0.0000
U676,S476,0,0.0000
U676,S477,0,0.0000
U676,S478,0,0.0000
U676,S479,0,0.0000
U676,S48,0,0.1196
U676,S483,0,0.0003
U676,S497,0,0.0003
U676,S498,0,0.0000
U676,S499,0,0.0000
U676,S500,0,0.0000
U676,S501,0,0.0426
U676,S502,0,0.0000
U676,S503,0,0.0000
U676,S62,0,0.0356
U676,S64,0,0.0003
U676,S65,0,0.0128
U676,S66,0,0.0035
U676,S69,0,0.0065
U676,S71,0,0.0128
U676,S73,0,0.0000
U676,S75,0,0.0003
U676,S80,0,0.0035
U676,S86,0,0.0003
U676,S87,0,0.0356
U676,S88,0,0.0266
U676,S90,0,0.0035
U676,S95,0,0.0035
U676,S96,0,0.0003
U676,S98,0,0.0356
U674,S02,0,0.1196
U674,S07,0,0.0128
U674,S08,0,0.0003
U674,S102,0,0.0035
U674,S103,0,0.0000
U674,S104,0,0.0128
U674,S106,0,0.0035
U674,S109,0,0.0128
U674,S111,0,0.0003
U674,S112,0,0.0065
U674,S114,0,0.0000
U674,S115,0,0.0000
U674,S116,0,0.0003
U674,S119,0,0.0003
U674,S120,0,0.0035
U674,S121,0,0.0003
U674,S125,0,0.0003
U674,S128,0,0.0003
U674,S137,0,0.0000
U674,S138,0,0.0003
U674,S14,0,0.0035
U674,S142,0,0.0000
U674,S144,0,0.0003
U674,S145,0,0.0035
U674,S147,0,0.0000
U674,S148,0,0.0000
U674,S15,0,0.0003
U674,S150,0,0.0035
U674,S155,0,0.0035
U674,S158,0,0.0003
U674,S159,0,0.0003
U674,S161,0,0.0000
U674,S162,0,0.0000
U674,S163,0,0.0000
U674,S169,0,0.0003
U674,S17,0,0.0356
U674,S170,0,0.0003
U674,S172,0,0.0003
U674,S177,0,0.0003
U674,S182,0,0.0003
U674,S183,0,0.0003
U674,S185,0,0.0000
U674,S189,0,0.0000
U674,S190,0,0.0000
U674,S192,0,0.0003
U674,S200,0,0.0003
U674,S21,0,0.0356
U674,S213,0,0.0035
U674,S214,0,0.0003
U674,S215,0,0.0128
U674,S216,0,0.0003
U674,S217,0,0.0035
U674,S22,0,0.0000
U674,S221,0,0.0000
U674,S234,0,0.0000
U674,S244,0,0.0000
U674,S246,0,0.0035
U674,S252,0,0.0035
U674,S260,0,0.0035
U674,S273,0,0.0000
U674,S279,0,0.0003
U674,S282,0,0.0000
U674,S286,0,0.0000
U674,S291,0,0.0035
U674,S294,0,0.1196
U674,S297,0,0.0035
U674,S299,0,0.0035
U674,S30,0,0.0003
U674,S300,0,0.0035
U674,S306,0,0.0035
U674,S309,0,0.0003
U674,S313,0,0.0065
U674,S314,0,0.0000
U674,S318,0,0.0266
U674,S321,0,0.0003
U674,S325,0,0.0000
U674,S327,0,0.0003
U674,S33,0,0.0035
U674,S330,0,0.0000
U674,S333,0,0.0000
U674,S334,0,0.0000
U674,S335,0,0.0000
U674,S343,0,0.0003
U674,S345,0,0.0266
U674,S346,0,0.0065
U674,S349,0,0.0000
U674,S350,0,0.0000
U674,S355,0,0.0003
U674,S358,0,0.0003
U674,S359,0,0.0356
U674,S360,0,0.0003
U674,S363,0,0.0000
U674,S368,0,0.0000
U674,S375,0,0.0003
U674,S38,0,0.0356
U674,S380,0,0.0000
U674,S387,0,0.0035
U674,S388,0,0.0000
U674,S389,0,0.0000
U674,S39,0,0.0003
U674,S397,0,0.1636
U674,S398,0,0.1196
U674,S404,0,0.0035
U674,S408,0,0.0000
U674,S410,0,0.0000
U674,S411,0,0.0065
U674,S418,0,0.0003
U674,S42,0,0.0000
U674,S420,0,0.0003
U674,S422,0,0.0000
U674,S428,0,0.0003
U674,S430,0,0.0000
U674,S431,0,0.0000
U674,S437,0,0.0000
U674,S44,0,0.0065
U674,S443,0,0.0035
U674,S444,0,0.0035
U674,S445,0,0.0003
U674,S446,0,0.0000
U674,S447,0,0.0003
U674,S449,0,0.0035
U674,S456,0,0.0003
U674,S462,0,0.0003
U674,S463,0,0.0003
U674,S464,0,0.0000
U674,S466,0,0.0000
U674,S475,0,0.0000
U674,S476,0,0.0000
U674,S477,0,0.0000
U674,S478,0,0.0000
U674,S479,0,0.0003
U674,S48,0,0.1538
U674,S483,0,0.0000
U674,S497,0,0.0003
U674,S498,0,0.0035
U674,S499,0,0.0003
U674,S500,0,0.0000
U674,S501,0,0.0266
U674,S502,0,0.0000
U674,S503,0,0.0000
U674,S62,0,0.0356
U674,S64,0,0.0128
U674,S65,0,0.0128
U674,S66,0,0.0035
U674,S69,0,0.0128
U674,S71,0,0.0065
U674,S73,0,0.0035
U674,S75,0,0.0035
U674,S80,0,0.0128
U674,S86,0,0.0003
U674,S87,0,0.0488
U674,S88,0,0.0128
U674,S90,0,0.0065
U674,S95,0,0.0128
U674,S96,0,0.0003
U674,S98,0,0.0266
U678,S02,0,0.0065
U678,S06,0,0.0266
U678,S07,0,0.0266
U678,S08,0,0.0003
U678,S102,0,0.0000
U678,S103,0,0.0035
U678,S104,0,0.0003
U678,S106,0,0.0003
U678,S109,0,0.0035
U678,S111,0,0.0000
U678,S112,0,0.0065
U678,S114,0,0.0003
U678,S115,0,0.0000
U678,S116,0,0.0035
U678,S119,0,0.0003
U678,S120,0,0.0003
U678,S121,0,0.0003
U678,S125,0,0.0000
U678,S128,0,0.0000
U678,S137,0,0.0000
U678,S138,0,0.0003
U678,S14,0,0.0035
U678,S142,0,0.0000
U678,S144,0,0.0003
U678,S145,0,0.0000
U678,S147,0,0.0003
U678,S148,0,0.0003
U678,S15,0,0.0000
U678,S150,0,0.0000
U678,S155,0,0.0003
U678,S158,0,0.0000
U678,S159,0,0.0000
U678,S161,0,0.0000
U678,S162,0,0.0000
U678,S163,0,0.0003
U678,S169,0,0.0002
U678,S17,0,0.0356
U678,S170,0,0.0000
U678,S172,0,0.0035
U678,S177,0,0.0000
U678,S182,0,0.0000
U678,S183,0,0.0003
U678,S185,0,0.0000
U678,S189,0,0.0000
U678,S190,0,0.0000
U678,S192,0,0.0000
U678,S20,0,0.0356
U678,S200,0,0.0003
U678,S21,0,0.0000
U678,S213,0,0.0003
U678,S214,0,0.0000
U678,S215,0,0.0035
U678,S216,0,0.0003
U678,S217,0,0.0000
U678,S22,0,0.0000
U678,S221,0,0.0000
U678,S234,0,0.0000
U678,S244,0,0.0000
U678,S246,0,0.0003
U678,S25,0,0.0356
U678,S252,0,0.0003
U678,S260,0,0.0065
U678,S27,0,0.0266
U678,S273,0,0.0000
U678,S279,0,0.0000
U678,S282,0,0.0000
U678,S286,0,0.0000
U678,S291,0,0.0003
U678,S294,0,0.0488
U678,S297,0,0.0003
U678,S299,0,0.0065
U678,S30,0,0.0003
U678,S300,0,0.0035
U678,S306,0,0.0128
U678,S309,0,0.0000
U678,S313,0,0.0003
U678,S314,0,0.0000
U678,S318,0,0.0003
U678,S321,0,0.0000
U678,S325,0,0.0000
U678,S327,0,0.0000
U678,S33,0,0.0065
U678,S330,0,0.0000
U678,S333,0,0.0000
U678,S334,0,0.0000
U678,S335,0,0.0000
U678,S343,0,0.0003
U678,S345,0,0.0356
U678,S346,0,0.0065
U678,S349,0,0.0000
U678,S350,0,0.0000
U678,S355,0,0.0000
U678,S358,0,0.0003
U678,S359,0,0.0035
U678,S360,0,0.0065
U678,S363,0,0.0003
U678,S368,0,0.0000
U678,S375,0,0.0000
U678,S38,0,0.0035
U678,S380,0,0.0035
U678,S387,0,0.0035
U678,S388,0,0.0000
U678,S389,0,0.0000
U678,S39,0,0.0000
U678,S397,0,0.1196
U678,S398,0,0.0128
U678,S404,0,0.0003
U678,S408,0,0.0000
U678,S410,0,0.0000
U678,S411,0,0.0035
U678,S418,0,0.0000
U678,S42,0,0.0003
U678,S420,0,0.0000
U678,S422,0,0.0000
U678,S428,0,0.0000
U678,S430,0,0.0003
U678,S431,0,0.0000
U678,S437,0,0.0000
U678,S44,0,0.0035
U678,S443,0,0.0003
U678,S444,0,0.0000
U678,S445,0,0.0003
U678,S446,0,0.0000
U678,S447,0,0.0003
U678,S449,0,0.0356
U678,S456,0,0.0000
U678,S462,0,0.0000
U678,S463,0,0.0000
U678,S464,0,0.0000
U678,S466,0,0.0000
U678,S475,0,0.0000
U678,S476,0,0.0000
U678,S477,0,0.0000
U678,S478,0,0.0000
U678,S479,0,0.0000
U678,S48,0,0.0356
U678,S483,0,0.0035
U678,S497,0,0.0003
U678,S498,0,0.0003
U678,S499,0,0.0000
U678,S500,0,0.0000
U678,S501,0,0.0488
U678,S502,0,0.0000
U678,S503,0,0.0000
U678,S62,0,0.0128
U678,S64,0,0.0128
U678,S65,0,0.0003
U678,S66,0,0.0128
U678,S69,0,0.0003
U678,S71,0,0.0065
U678,S73,0,0.0128
U678,S75,0,0.0003
U678,S80,0,0.0128
U678,S86,0,0.0000
U678,S87,0,0.1538
U678,S88,0,0.0035
U678,S90,0,0.0128
U678,S95,0,0.0003
U678,S96,0,0.0000
U678,S98,0,0.0128
U679,S02,0,0.0266
U679,S06,0,0.0003
U679,S07,0,0.1196
U679,S102,0,0.0003
U679,S103,0,0.0000
U679,S104,0,0.0266
U679,S106,0,0.0003
U679,S109,0,0.0488
U679,S111,0,0.0000
U679,S112,0,0.1636
U679,S114,0,0.0003
U679,S115,0,0.0000
U679,S116,0,0.0035
U679,S119,0,0.0000
U679,S120,0,0.0003
U679,S121,0,0.0035
U679,S125,0,0.0035
U679,S128,0,0.0003
U679,S137,0,0.0000
U679,S138,0,0.0003
U679,S14,0,0.0035
U679,S142,0,0.0000
U679,S144,0,0.0003
U679,S145,0,0.0003
U679,S147,0,0.0000
U679,S148,0,0.0000
U679,S15,0,0.0003
U679,S150,0,0.0000
U679,S155,0,0.0003
U679,S158,0,0.0000
U679,S159,0,0.0035
U679,S161,0,0.0000
U679,S162,0,0.0000
U679,S163,0,0.0000
U679,S169,0,0.0003
U679,S17,0,0.0266
U679,S170,0,0.0003
U679,S172,0,0.0035
U679,S177,0,0.0035
U679,S182,0,0.0000
U679,S183,0,0.0000
U679,S185,0,0.0003
U679,S189,0,0.0003
U679,S190,0,0.0000
U679,S192,0,0.0003
U679,S20,0,0.1196
U679,S200,0,0.0003
U679,S213,0,0.0128
U679,S214,0,0.0000
U679,S215,0,0.0065
U679,S216,0,0.0000
U679,S217,0,0.0003
U679,S22,0,0.0003
U679,S221,0,0.0000
U679,S234,0,0.0000
U679,S244,0,0.0003
U679,S246,0,0.0003
U679,S25,0,0.0266
U679,S252,0,0.0035
U679,S260,0,0.0065
U679,S27,0,0.0128
U679,S273,0,0.0000
U679,S279,0,0.0003
U679,S282,0,0.0003
U679,S286,0,0.0000
U679,S291,0,0.0000
U679,S294,0,0.0128
U679,S297,0,0.0065
U679,S299,0,0.0128
U679,S30,0,0.0065
U679,S300,0,0.0065
U679,S306,0,0.0128
U679,S309,0,0.0035
U679,S313,0,0.0065
U679,S314,0,0.0000
U679,S318,0,0.0356
U679,S321,0,0.0003
U679,S325,0,0.0003
U679,S327,0,0.0000
U679,S33,0,0.0266
U679,S330,0,0.0003
U679,S333,0,0.0000
U679,S334,0,0.0000
U679,S335,0,0.0003
U679,S343,0,0.0003
U679,S345,0,0.1196
U679,S346,0,0.0356
U679,S349,0,0.0000
U679,S350,0,0.0003
U679,S355,0,0.0003
U679,S358,0,0.0035
U679,S359,0,0.0128
U679,S360,0,0.0003
U679,S363,0,0.0000
U679,S368,0,0.0000
U679,S375,0,0.0003
U679,S38,0,0.0356
U679,S380,0,0.0003
U679,S387,0,0.0266
U679,S388,0,0.0000
U679,S389,0,0.0000
U679,S39,0,0.0035
U679,S397,0,0.5000
U679,S398,0,0.2800
U679,S404,0,0.0003
U679,S408,0,0.0003
U679,S410,0,0.0000
U679,S411,0,0.0065
U679,S418,0,0.0000
U679,S42,0,0.0003
U679,S420,0,0.0003
U679,S422,0,0.0003
U679,S428,0,0.0035
U679,S430,0,0.0000
U679,S431,0,0.0000
U679,S437,0,0.0000
U679,S44,0,0.0128
U679,S443,0,0.0003
U679,S444,0,0.0003
U679,S445,0,0.0003
U679,S446,0,0.0000
U679,S447,0,0.0065
U679,S449,0,0.0035
U679,S456,0,0.0003
U679,S462,0,0.0003
U679,S463,0,0.0003
U679,S464,0,0.0000
U679,S466,0,0.0000
U679,S475,0,0.0000
U679,S476,0,0.0000
U679,S477,0,0.0000
U679,S478,0,0.0000
U679,S479,0,0.0003
U679,S48,0,0.1196
U679,S483,0,0.0000
U679,S497,0,0.0003
U679,S498,0,0.0035
U679,S499,0,0.0003
U679,S500,0,0.0000
U679,S501,0,0.0426
U679,S502,0,0.0000
U679,S503,0,0.0003
U679,S62,0,0.0488
U679,S64,0,0.0266
U679,S65,0,0.0065
U679,S66,0,0.0035
U679,S69,0,0.0128
U679,S71,0,0.0035
U679,S73,0,0.0128
U679,S75,0,0.0003
U679,S80,0,0.0266
U679,S86,0,0.0003
U679,S87,0,0.1636
U679,S88,0,0.0356
U679,S90,0,0.0128
U679,S95,0,0.0003
U679,S96,0,0.0003
U679,S98,0,0.1538
U680,S02,0,0.0266
U680,S06,0,0.0035
U680,S07,0,0.0356
U680,S08,0,0.0035
U680,S102,0,0.0003
U680,S103,0,0.0003
U680,S104,0,0.0356
U680,S106,0,0.0128
U680,S109,0,0.0356
U680,S111,0,0.0000
U680,S112,0,0.0356
U680,S114,0,0.0003
U680,S115,0,0.0000
U680,S116,0,0.0065
U680,S119,0,0.0000
U680,S120,0,0.0000
U680,S121,0,0.0003
U680,S125,0,0.0000
U680,S128,0,0.0000
U680,S137,0,0.0000
U680,S138,0,0.0035
U680,S14,0,0.0000
U680,S142,0,0.0000
U680,S144,0,0.0003
U680,S145,0,0.0003
U680,S147,0,0.0003
U680,S148,0,0.0003
U680,S15,0,0.0000
U680,S150,0,0.0000
U680,S155,0,0.0035
U680,S158,0,0.0000
U680,S159,0,0.0003
U680,S161,0,0.0000
U680,S162,0,0.0000
U680,S163,0,0.0000
U680,S169,0,0.0003
U680,S17,0,0.1538
U680,S170,0,0.0000
U680,S172,0,0.0128
U680,S177,0,0.0003
U680,S182,0,0.0003
U680,S183,0,0.0000
U680,S185,0,0.0000
U680,S189,0,0.0003
U680,S190,0,0.0000
U680,S192,0,0.0003
U680,S20,0,0.2800
U680,S200,0,0.0003
U680,S21,0,0.0266
U680,S213,0,0.0035
U680,S214,0,0.0003
U680,S215,0,0.0128
U680,S216,0,0.0000
U680,S217,0,0.0035
U680,S22,0,0.0000
U680,S221,0,0.0000
U680,S234,0,0.0000
U680,S244,0,0.0003
U680,S246,0,0.0003
U680,S25,0,0.0266
U680,S252,0,0.0003
U680,S260,0,0.0266
U680,S27,0,0.0356
U680,S273,0,0.0000
U680,S279,0,0.0003
U680,S282,0,0.0035
U680,S286,0,0.0000
U680,S291,0,0.0003
U680,S294,0,0.0356
U680,S297,0,0.0003
U680,S299,0,0.0065
U680,S30,0,0.0003
U680,S300,0,0.0035
U680,S306,0,0.0266
U680,S309,0,0.0003
U680,S313,0,0.0065
U680,S314,0,0.0000
U680,S318,0,0.0065
U680,S321,0,0.0000
U680,S325,0,0.0000
U680,S327,0,0.0000
U680,S33,0,0.0266
U680,S330,0,0.0000
U680,S333,0,0.0000
U680,S334,0,0.0000
U680,S335,0,0.0000
U680,S343,0,0.0003
U680,S345,0,0.0128
U680,S346,0,0.0065
U680,S349,0,0.0003
U680,S350,0,0.0003
U680,S355,0,0.0000
U680,S358,0,0.0003
U680,S359,0,0.0356
U680,S360,0,0.0035
U680,S363,0,0.0000
U680,S368,0,0.0000
U680,S375,0,0.0000
U680,S38,0,0.0035
U680,S380,0,0.0000
U680,S387,0,0.0128
U680,S388,0,0.0000
U680,S389,0,0.0000
U680,S39,0,0.0035
U680,S397,0,0.5714
U680,S398,0,0.1800
U680,S404,0,0.0003
U680,S408,0,0.0000
U680,S410,0,0.0000
U680,S411,0,0.0065
U680,S418,0,0.0003
U680,S42,0,0.0000
U680,S420,0,0.0000
U680,S422,0,0.0003
U680,S428,0,0.0003
U680,S430,0,0.0000
U680,S431,0,0.0000
U680,S437,0,0.0000
U680,S44,0,0.0035
U680,S443,0,0.0003
U680,S444,0,0.0035
U680,S445,0,0.0003
U680,S446,0,0.0000
U680,S447,0,0.0035
U680,S449,0,0.0000
U680,S456,0,0.0000
U680,S462,0,0.0000
U680,S463,0,0.0003
U680,S464,0,0.0000
U680,S466,0,0.0000
U680,S475,0,0.0000
U680,S476,0,0.0000
U680,S477,0,0.0000
U680,S478,0,0.0000
U680,S479,0,0.0003
U680,S48,0,0.1538
U680,S483,0,0.0000
U680,S497,0,0.0003
U680,S498,0,0.0128
U680,S499,0,0.0003
U680,S500,0,0.0000
U680,S501,0,0.0488
U680,S502,0,0.0000
U680,S503,0,0.0000
U680,S62,0,0.1196
U680,S64,0,0.0065
U680,S65,0,0.0035
U680,S66,0,0.0003
U680,S69,0,0.0003
U680,S71,0,0.0128
U680,S73,0,0.0035
U680,S75,0,0.0003
U680,S80,0,0.0065
U680,S86,0,0.0003
U680,S87,0,0.1196
U680,S88,0,0.0266
U680,S90,0,0.0065
U680,S95,0,0.0266
U680,S96,0,0.0003
U680,S98,0,0.0266
U683,S02,0,0.0128
U683,S102,0,0.0000
U683,S103,0,0.0035
U683,S104,0,0.0356
U683,S106,0,0.0128
U683,S109,0,0.0065
U683,S111,0,0.0000
U683,S114,0,0.0000
U683,S115,0,0.0003
U683,S116,0,0.0035
U683,S119,0,0.0000
U683,S120,0,0.0035
U683,S121,0,0.0035
U683,S125,0,0.0003
U683,S128,0,0.0003
U683,S137,0,0.0000
U683,S138,0,0.0003
U683,S14,0,0.0003
