node	type
RIBC1	gene
MFAP1	gene
MID2	gene
B4GALT4	gene
ADI1	gene
SORD	gene
UBB	gene
TAX1BP1	gene
CNP	gene
SIRT3	gene
CD79A	gene
MARCHF2	gene
FGFR4	gene
PSMC3IP	gene
PRR20A	gene
PRR35	gene
E2F6	gene
CDC45	gene
FAM107A	gene
CCDC125	gene
HSF2	gene
PRCC	gene
NACA	gene
LRIF1	gene
TP53BP2	gene
GLP1R	gene
TBX1	gene
ZEB1	gene
ROCK1P1	gene
PLPP1	gene
SSMEM1	gene
GIT2	gene
COMT	gene
HNRNPD	gene
GTF2IRD1	gene
GATA2	gene
HERC1	gene
CHRM3	gene
PPP6R1	gene
ESRRB	gene
WASL	gene
CNR2	gene
RFT1	gene
RHEB	gene
RELL2	gene
TPR	gene
ZC3HC1	gene
SOX2	gene
NCOR1	gene
KPNA2	gene
UBR5	gene
SPRED1	gene
C2orf68	gene
SLC38A9	gene
PGRMC2	gene
ST6GAL2	gene
MAGOHB	gene
PLEKHG4	gene
DTX2	gene
SRSF5	gene
GTF2B	gene
PIH1D2	gene
ZBTB42	gene
ZBED5	gene
NTM	gene
NEGR1	gene
MRPL19	gene
MRPL42	gene
TRIM23	gene
UBE2V2	gene
RSRC1	gene
SMAP1	gene
C5orf24	gene
SRI	gene
F13A1	gene
FGA	gene
IL2RG	gene
CCDC89	gene
H1-5	gene
MLLT10	gene
ICE1	gene
ICE2	gene
SNX1	gene
SNX8	gene
MAD2L1BP	gene
RPGRIP1	gene
ZNF564	gene
RAD54L2	gene
MRPL50	gene
RNF213	gene
PTK2	gene
SH2D1B	gene
LRPAP1	gene
OXA1L	gene
IKBIP	gene
CLDN19	gene
GPX8	gene
WDR87	gene
ATG9A	gene
KPRP	gene
CAV1	gene
SPAST	gene
PDGFRB	gene
SLA	gene
RYR2	gene
NXF1	gene
BACH2	gene
SMARCA4	gene
DGCR8	gene
GSC2	gene
ISX	gene
FARSA	gene
YY1	gene
H2BC14	gene
BCLAF1	gene
ACADVL	gene
SINHCAF	gene
FXYD3	gene
HIF1A	gene
TOM1	gene
IRAK2	gene
ZC3H12C	gene
NR1H2	gene
BAG6	gene
NPHP3	gene
ZNF517	gene
EIF3M	gene
NCOA1	gene
YBX1	gene
ACTR8	gene
FH	gene
H2AZ1	gene
GLI1	gene
TMEM100	gene
ILF3	gene
RPS23	gene
FOSL2	gene
AJUBA	gene
SERTAD1	gene
KLHL42	gene
NR3C1	gene
CORO1C	gene
DNAJB2	gene
CYHR1	gene
PDE4DIP	gene
FCHSD2	gene
NAP1L1	gene
SRP72	gene
ANKRD26	gene
NDEL1	gene
GOLGB1	gene
ECPAS	gene
BCL3	gene
RPL38	gene
EIF2B2	gene
CTTN	gene
FGFR1	gene
TMEM38A	gene
PCP2	gene
CSNK1E	gene
BTBD1	gene
HSPA9	gene
LAMTOR5	gene
HNRNPC	gene
RDH14	gene
BRINP2	gene
ACD	gene
TMCC2	gene
RPS3A	gene
RACK1	gene
EHHADH	gene
TRIM41	gene
GABRG2	gene
LCLAT1	gene
GAPDH	gene
SERPINB9	gene
HOXB5	gene
PBX2	gene
PSMC5	gene
TRIM5	gene
NUPR1	gene
CDK1	gene
H4C14	gene
PEF1	gene
OPRM1	gene
XPO6	gene
MTIF2	gene
TUFM	gene
NUTF2	gene
CHMP4A	gene
DKC1	gene
PPAN	gene
CDKL5	gene
BCL2L2	gene
RHBDD2	gene
SAP30BP	gene
WDR83	gene
SMC3	gene
PLAUR	gene
DHFR2	gene
LYPD3	gene
NCEH1	gene
UNC119	gene
CYB561D2	gene
ZNF142	gene
EIF2B3	gene
MCM6	gene
H3C4	gene
MAP3K7	gene
TAB2	gene
FOXH1	gene
SVIL	gene
COA7	gene
DYNC1H1	gene
PLOD3	gene
NINJ2	gene
SERPINB4	gene
FCF1	gene
ACTN4	gene
MYO18A	gene
PNRC1	gene
EDC4	gene
RCL1	gene
TENT4B	gene
PDK3	gene
CCT5	gene
NEK2	gene
ANAPC1	gene
BRCA1	gene
CTNND1	gene
RHOC	gene
CTNNB1	gene
TACC3	gene
SPERT	gene
DDIT4	gene
RIF1	gene
NME4	gene
UBL5	gene
PPP1R12C	gene
TNKS2	gene
PLP1	gene
FAM20B	gene
RASD1	gene
AATK	gene
PPM1K	gene
ZMAT4	gene
HEPHL1	gene
KDM1B	gene
TAFA3	gene
USH1G	gene
PFDN5	gene
SPAG8	gene
PRKCA	gene
NOXA1	gene
UBE2L3	gene
VDAC2	gene
PARP1	gene
CEBPA	gene
BHLHE40	gene
MCRS1	gene
KLC1	gene
TRAK2	gene
CCDC85B	gene
GCC1	gene
NRBP1	gene
KPNA1	gene
RB1	gene
NFKBIB	gene
TSPAN1	gene
CASR	gene
PRKCG	gene
UBE2E1	gene
TMEM143	gene
PRDM5	gene
FAAP20	gene
PIK3R3	gene
SGK1	gene
BMI1	gene
H1-10	gene
RAN	gene
SON	gene
CKMT1B	gene
AKAP5	gene
OTUD6B	gene
SHANK3	gene
POGZ	gene
H2BC5	gene
MEF2A	gene
LCE2A	gene
EBF1	gene
ARPC1A	gene
STX12	gene
TBK1	gene
HDAC2	gene
LZTR1	gene
ZNF707	gene
ZNF445	gene
SLC25A6	gene
RPS14	gene
RPS26	gene
STAT1	gene
LL22NC01-81G9.3	gene
ALDOB	gene
MUC20	gene
FANCD2	gene
MCM2	gene
CDKN2D	gene
THAP1	gene
DNMT1	gene
USP7	gene
TAL1	gene
PPP1R15A	gene
MYOM1	gene
KRTAP5-7	gene
H3C2	gene
KIF3B	gene
UBE2D3	gene
TRIM35	gene
CMC2	gene
EIF3A	gene
EIF3G	gene
FAM161A	gene
IQGAP1	gene
ABL1	gene
WWOX	gene
C19orf54	gene
CYP4F22	gene
TLCD4	gene
ANTXR2	gene
MSL2	gene
TULP3	gene
GGPS1	gene
TRIP12	gene
PIH1D1	gene
IRAK1	gene
ASPHD2	gene
LYPD4	gene
VPS35	gene
PPP1R14C	gene
ROR1	gene
PPM1F	gene
FYN	gene
SOS2	gene
APP	gene
SENP2	gene
SEPTIN3	gene
PELI2	gene
MRPL18	gene
MRPL39	gene
PLAG1	gene
RNLS	gene
PSMC3	gene
PSMD5	gene
PSMB5	gene
PSMD8	gene
ERVFRD-1	gene
TRAF5	gene
SUMO1P1	gene
RRM2	gene
FAF2	gene
ORC3	gene
TOR1AIP1	gene
PRDM16	gene
KAT2A	gene
PPARGC1A	gene
PAAF1	gene
UBLCP1	gene
GYS1	gene
ZNF552	gene
AQP10	gene
GPR152	gene
ZNF581	gene
ASB13	gene
IL7R	gene
CHD5	gene
MBD3	gene
NCKAP1	gene
BRK1	gene
KIF1C	gene
ADNP2	gene
EXD1	gene
ANXA9	gene
ARHGEF10L	gene
CALU	gene
ZPBP	gene
RASSF1	gene
SAV1	gene
IRF1	gene
IRF2	gene
PPP3CA	gene
TMEM42	gene
MGAT5B	gene
VAPA	gene
CAVIN3	gene
MDC1	gene
HINFP	gene
PTBP1	gene
SNRPA	gene
PBX3	gene
CHCHD2	gene
MESD	gene
MCM9	gene
APOC4	gene
UBQLN1	gene
GJB2	gene
CCL4	gene
PPP2R3A	gene
CEP170	gene
SMARCA5	gene
NELFB	gene
NFE2L2	gene
HSBP1	gene
CSRP3	gene
MAPKAPK5	gene
NFYB	gene
ROGDI	gene
ACTR2	gene
PLK4	gene
LDB2	gene
C14orf119	gene
PRKACA	gene
PSEN1	gene
TPM4	gene
ALDOA	gene
FN1	gene
WWP1	gene
SPART	gene
ZNF280A	gene
MYCN	gene
STAM	gene
RNF138	gene
ASB2	gene
TUBGCP3	gene
GNAL	gene
CHIA	gene
DEFA6	gene
UBQLN2	gene
ARMC8	gene
MRPL4	gene
PTER	gene
NPDC1	gene
RPL17	gene
GMPR2	gene
GYG2	gene
OSTC	gene
NUTM2F	gene
TRIM27	gene
TSGA10IP	gene
RPL6	gene
RPLP0	gene
TNFRSF1A	gene
TPCN1	gene
ERCC1	gene
USP45	gene
FOXM1	gene
LIN9	gene
PMVK	gene
NR5A1	gene
DCTN3	gene
KTN1	gene
TTLL12	gene
FBXO6	gene
NKX3-1	gene
SLC22A18	gene
H3C7	gene
LPCAT2	gene
HSD17B13	gene
HDGF	gene
SRF	gene
HSD17B6	gene
TATDN1	gene
HACE1	gene
ISG15	gene
PTK2B	gene
COMMD3	gene
COMMD9	gene
FEZ1	gene
TINAGL1	gene
NBPF19	gene
AIFM1	gene
AMZ1	gene
FECH	gene
CLUH	gene
TLE1	gene
SIX2	gene
ATXN1	gene
TCTA	gene
NR4A1	gene
CHD1L	gene
PHLPP2	gene
USP46	gene
KRTAP17-1	gene
LCE3C	gene
TRAM1	gene
CISH	gene
MST1P2	gene
DEK	gene
DHX16	gene
IST1	gene
ANAPC2	gene
PCDHGB1	gene
C3orf33	gene
NFYA	gene
CD81	gene
PDIA4	gene
CRTC2	gene
PSMB9	gene
PAK4	gene
CCNT2	gene
PRKAR2B	gene
ERCC6	gene
ATP2B2	gene
SNTA1	gene
FADD	gene
PLEKHG6	gene
CYP2C8	gene
RIN3	gene
ACO1	gene
CCDC69	gene
XIAP	gene
LATS1	gene
CAPN11	gene
P4HA2	gene
CCT7	gene
GOLGA2	gene
FAM193B	gene
PSEN2	gene
RPL27A	gene
DYNLL1	gene
UFL1	gene
MYBPC2	gene
CMYA5	gene
RARG	gene
MRPL12	gene
CXADR	gene
FBXO5	gene
MITF	gene
TFRC	gene
CHMP4B	gene
DCTN2	gene
MARCKSL1	gene
PICK1	gene
LRRC73	gene
LCE3A	gene
KRTAP5-2	gene
MED7	gene
MED24	gene
TGFBR1	gene
SMURF1	gene
STK39	gene
MYH11	gene
ZNF718	gene
ENPP4	gene
MAP2K1	gene
EEF1G	gene
HLTF	gene
RPL9	gene
SORBS2	gene
PTPRJ	gene
BAP1	gene
HSF4	gene
YIPF6	gene
XPR1	gene
PSAP	gene
EIF2B1	gene
SIGLECL1	gene
RETREG3	gene
TSPO2	gene
BDH1	gene
IL13RA2	gene
SH3YL1	gene
DAXX	gene
LRATD2	gene
HCCS	gene
METTL16	gene
RB1CC1	gene
FANK1	gene
SYNGAP1	gene
OPTN	gene
SIGLEC6	gene
MAP2K6	gene
ZNF2	gene
IMP4	gene
BCORL1	gene
FAM83D	gene
CDK12	gene
IHH	gene
JUP	gene
ANKRD30BL	gene
TEKT3	gene
KRTAP3-1	gene
MEAF6	gene
H2BC1	gene
SNRPB2	gene
MAP4K5	gene
CCT6A	gene
WDR37	gene
FKBP2	gene
RARA	gene
TNFRSF10B	gene
CDK7	gene
MBNL3	gene
RHOT2	gene
MYOD1	gene
ARMC1	gene
C1D	gene
ZCCHC8	gene
DENND3	gene
ATP5F1B	gene
LNX2	gene
CHD4	gene
KRT24	gene
KRT6C	gene
TFEB	gene
RBM11	gene
TNFAIP8L2-SCNM1	gene
AKR1C4	gene
AKR1C3	gene
ARHGEF28	gene
GPR35	gene
VEGFA	gene
VEGFB	gene
LCK	gene
SH2D2A	gene
DNAL4	gene
TRIM54	gene
RING1	gene
LUZP4	gene
KRTAP10-11	gene
SH3BP4	gene
IGBP1	gene
FBXO9	gene
GFOD1	gene
SHOC2	gene
MRAS	gene
FDXR	gene
NIT1	gene
CYB5R3	gene
WFDC2	gene
EIF2B4	gene
CA14	gene
POU5F1	gene
ZNF281	gene
RPL37A	gene
THOC2	gene
BUD23	gene
MAPK9	gene
KPNA6	gene
CLDND1	gene
CDC37	gene
CD38	gene
DACT1	gene
KLHL12	gene
CFTR	gene
RPS27A	gene
TRIM25	gene
MUC1	gene
TRAM1L1	gene
BOLA1	gene
GLRX5	gene
PHF1	gene
HNRNPH2	gene
RIDA	gene
CFLAR	gene
PSTPIP1	gene
MAFK	gene
PRPF40A	gene
TRAF7	gene
EEPD1	gene
RELA	gene
SRSF1	gene
CTBP2	gene
FOXP2	gene
ORC6	gene
LRWD1	gene
SLC22A9	gene
SLC35B2	gene
MAP3K20	gene
PIN1	gene
ZNF18	gene
ZNF483	gene
ZNF24	gene
ERG28	gene
AMOTL2	gene
L3MBTL2	gene
SNRPE	gene
CAMK2D	gene
HSF1	gene
RBX1	gene
RIPK4	gene
FAAP100	gene
PTGES3L-AARSD1	gene
NCL	gene
CDK16	gene
TAF12	gene
DIP2C	gene
TCAP	gene
PDE3B	gene
CD109	gene
GJB7	gene
MYH10	gene
ANXA2	gene
PPP1R13L	gene
PTH	gene
APOB	gene
P2RY12	gene
SWSAP1	gene
COX15	gene
RBBP4	gene
TSC22D3	gene
TSC22D1	gene
MEA1	gene
MKRN3	gene
TXNDC11	gene
LRMDA	gene
TP73	gene
CNIH1	gene
HDLBP	gene
XRCC5	gene
SP100	gene
GINS1	gene
ERC1	gene
KRT80	gene
FGF2	gene
HNRNPF	gene
PRR22	gene
RNF34	gene
KLHL15	gene
CDK6	gene
PKM	gene
CYP17A1	gene
SMN1	gene
CCL3	gene
FBRSL1	gene
PCGF5	gene
HMGN3	gene
RTL10	gene
SGTA	gene
TXNDC12	gene
RAP1GDS1	gene
RET	gene
BRF1	gene
SDF2L1	gene
C10orf88	gene
NEDD1	gene
NDUFB1	gene
SPPL2B	gene
ZNF668	gene
ZNF792	gene
DMWD	gene
SPRY2	gene
CBLC	gene
TXN	gene
EXOC5	gene
DTNBP1	gene
KLHL10	gene
GANAB	gene
UGT8	gene
TRDN	gene
TIPIN	gene
KIF5B	gene
SNAP25	gene
SLU7	gene
NSD3	gene
KIFC3	gene
CEP55	gene
ERBB2	gene
UBE2D1	gene
MRPS30	gene
UBP1	gene
PABPC1	gene
TENT5A	gene
CTBP1	gene
FANCL	gene
RPL11	gene
GLYAT	gene
BAIAP2	gene
RTN4	gene
PRPF4B	gene
EFTUD2	gene
HSPH1	gene
ANO3	gene
AQP3	gene
LEUTX	gene
FARP2	gene
NCBP3	gene
SMYD3	gene
H3-5	gene
LGALS4	gene
BANP	gene
CDC20	gene
DLG4	gene
GRIA2	gene
NANP	gene
RFTN1	gene
SLC25A41	gene
DCTN1	gene
DERL1	gene
LARP4	gene
ALG5	gene
AATF	gene
COL5A1	gene
MRPL32	gene
TRAF1	gene
GMCL2	gene
NCS1	gene
CSDE1	gene
DDX41	gene
TNFSF8	gene
EFNB1	gene
HPCA	gene
C1QTNF2	gene
CALM2	gene
TFF2	gene
RPL18	gene
MRPS33	gene
CENPA	gene
SPRY1	gene
CARD8	gene
P4HB	gene
PLCXD3	gene
CTNNAL1	gene
LEF1	gene
C8orf33	gene
ATP5F1A	gene
CKAP5	gene
SPTAN1	gene
DZIP3	gene
NGDN	gene
MRPL57	gene
MRPL10	gene
PHF5A	gene
DDB2	gene
USP53	gene
NF2	gene
TTYH2	gene
KCTD3	gene
MAP11	gene
SLC25A5	gene
RPL4	gene
ARID5A	gene
LIMS4	gene
RBPJ	gene
TBX21	gene
DDX3X	gene
HLA-B	gene
CRELD1	gene
MAFG	gene
TIGIT	gene
KRT31	gene
DHX37	gene
MAPK3	gene
ARHGEF2	gene
TFG	gene
DPM3	gene
CBX3	gene
TNKS1BP1	gene
GABPB1	gene
ZBTB25	gene
CARNMT1	gene
IFIH1	gene
STRN3	gene
TMEM126A	gene
DR1	gene
TADA3	gene
MAS1	gene
SPG7	gene
KCNA1	gene
TMEM86A	gene
NDC80	gene
FAM9C	gene
RHOXF2	gene
NEUROD1	gene
KRTAP4-2	gene
SPATA3	gene
KRTAP9-2	gene
MYBPC3	gene
PSMD6	gene
PLEC	gene
ZNF721	gene
MYOM2	gene
ANKRD1	gene
ATF3	gene
YDJC	gene
RANBP1	gene
DNM1L	gene
MRPS35	gene
RPL13	gene
CEP70	gene
TMX2	gene
FSD2	gene
PDIA3	gene
PLAA	gene
NPR2	gene
CC2D1A	gene
RPL19	gene
RPS3	gene
SMG5	gene
CSNK1A1	gene
HMGB2	gene
MOGS	gene
MORC3	gene
MTA2	gene
ZFPM2	gene
DYNC1I1	gene
USP24	gene
ENO3	gene
RPP40	gene
C18orf21	gene
MAGEA11	gene
TXN2	gene
PLS1	gene
PRPS1	gene
MED29	gene
MED28	gene
NR2C2AP	gene
FAM8A1	gene
NDFIP1	gene
WNK1	gene
MAPK8	gene
STAB2	gene
BLZF1	gene
TRIM59	gene
MCC	gene
IMP3	gene
NDUFAF7	gene
INKA2	gene
ZNF765	gene
RPS5	gene
ZCRB1	gene
NBEAL2	gene
PDE1B	gene
POT1	gene
TNRC6B	gene
ARHGAP1	gene
GABPA	gene
ITPRID2	gene
COL4A5	gene
BSND	gene
RPS6KA5	gene
SH3KBP1	gene
ELK1	gene
SKIL	gene
PIAS4	gene
NIPBL	gene
PRAG1	gene
POLR2F	gene
CFAP126	gene
CEP72	gene
ZNF688	gene
WDR46	gene
UBE2A	gene
UBR4	gene
RPS4X	gene
RPS9	gene
HSPA1B	gene
COL4A2	gene
PLOD1	gene
PROCR	gene
LNX1	gene
IGSF5	gene
RPL18A	gene
NEPRO	gene
PTGES3	gene
FKBP8	gene
OIT3	gene
KRTAP11-1	gene
EVPL	gene
ZCCHC3	gene
APOBEC3D	gene
PRKAR1B	gene
TNNI2	gene
GABRA3	gene
TMEM131	gene
VRTN	gene
EDA	gene
PLN	gene
ACTR5	gene
INO80E	gene
MMD2	gene
UQCR11	gene
PTGES2	gene
RPL7A	gene
ITLN1	gene
CA11	gene
TAZ	gene
ROBO3	gene
COG1	gene
COG8	gene
WASHC4	gene
CAMK1G	gene
MAP2K5	gene
TEAD2	gene
ZSCAN26	gene
KRTAP10-4	gene
DDB1	gene
CD200	gene
CD200R1	gene
TPGS2	gene
PNKP	gene
MYOZ1	gene
CALM3	gene
OS9	gene
EMB	gene
TMEM222	gene
RBM6	gene
HLA-G	gene
LOC112268354	gene
NSMCE4A	gene
MAGED4B	gene
FAM189B	gene
SBF2	gene
TMEM203	gene
HNRNPM	gene
UBD	gene
RAP1A	gene
LIMA1	gene
NUMBL	gene
NPM1	gene
YWHAQ	gene
TCP1	gene
PARD6B	gene
ZKSCAN8	gene
RPL14	gene
RGL2	gene
BDP1	gene
AGBL5	gene
TMEM168	gene
PSMB8	gene
ELF1	gene
RPS19	gene
GNA11	gene
TMEM63B	gene
PLK2	gene
TAF8	gene
ASPH	gene
GABRE	gene
HMBS	gene
CFL1	gene
RASIP1	gene
SLIT1	gene
KRTAP13-2	gene
EFNB2	gene
EPHB2	gene
RNF151	gene
GPN3	gene
POLR2M	gene
FOXD2	gene
POU2AF1	gene
SDCBP	gene
KRTAP1-5	gene
SNRNP35	gene
U2AF1L5	gene
FAM160A2	gene
UFSP1	gene
PHB	gene
TMPO	gene
PATJ	gene
KBTBD7	gene
PPP1R21	gene
PNP	gene
RBM48	gene
SLC35B4	gene
CPLX4	gene
ZNF35	gene
SYPL1	gene
PPIF	gene
IKBKB	gene
GGH	gene
SGTB	gene
YIPF5	gene
RABL3	gene
TCEA1	gene
ELOC	gene
LRRC41	gene
CCDC146	gene
ZNF275	gene
MRPL28	gene
VPS35L	gene
EIF1	gene
NPPC	gene
RBPMS2	gene
FOXC2	gene
OVCA2	gene
SYAP1	gene
PCK1	gene
ARC	gene
SH2D4A	gene
ITGA4	gene
NAAA	gene
CDK5	gene
PHB2	gene
TNFRSF18	gene
TNFSF18	gene
LRRFIP2	gene
TMOD3	gene
RAF1	gene
PEBP4	gene
PPARG	gene
VDR	gene
TSEN15	gene
RGS2	gene
FBXO44	gene
ITGB3BP	gene
EFHC1	gene
SND1	gene
NLRC4	gene
MDK	gene
TUBA1A	gene
CCDC137	gene
KMT5A	gene
JAG1	gene
PKP3	gene
B4GALT1	gene
IL27RA	gene
SYS1	gene
BTNL9	gene
CREB5	gene
PRICKLE3	gene
STUB1	gene
NAT16	gene
ING1	gene
SNAI3	gene
STAT5B	gene
SURF2	gene
RIOX2	gene
IL1B	gene
IL1RAP	gene
UBASH3A	gene
ZMYM6	gene
FHL5	gene
WASF1	gene
CD83	gene
P2RX7	gene
C2orf88	gene
CENPP	gene
STX10	gene
USP43	gene
MCM3	gene
PPAT	gene
RBFA	gene
SMIM5	gene
GDNF	gene
F9	gene
POGLUT1	gene
EGF	gene
RBPMS	gene
PCGF6	gene
MXI1	gene
KRTAP10-5	gene
PRAME	gene
ZFYVE27	gene
PRKDC	gene
RNF8	gene
GPS1	gene
SKP1	gene
LGALS8	gene
FBF1	gene
RRBP1	gene
LATS2	gene
HPS5	gene
SREBF2	gene
SNORD12	gene
ZKSCAN4	gene
TGFB3	gene
TPRA1	gene
PIGR	gene
FRMD1	gene
HIGD1A	gene
ERGIC1	gene
LRSAM1	gene
RABGGTB	gene
TRMT2B	gene
SPANXA1	gene
SPANXA2	gene
SNRPC	gene
SNRPG	gene
SNRNP27	gene
CXorf56	gene
PDCL2	gene
NOP53	gene
FYTTD1	gene
XPA	gene
XPC	gene
DHX34	gene
EXOC8	gene
SMPD3	gene
GAPDHS	gene
TRA2A	gene
RAD9A	gene
RHNO1	gene
GAS2L3	gene
RNH1	gene
SLC25A13	gene
CDK9	gene
ATRIP	gene
TMEM14B	gene
AGR3	gene
TSPYL2	gene
ZNF524	gene
LCN2	gene
URB1-AS1	gene
NIBAN2	gene
TBC1D2B	gene
MAP1LC3A	gene
GSDME	gene
DCX	gene
RBM5	gene
ELK4	gene
METTL18	gene
SORBS3	gene
INSC	gene
COPS7A	gene
TMEM234	gene
HTR2B	gene
CHPT1	gene
CD33	gene
TLR10	gene
HCFC1	gene
SUGT1	gene
COX7C	gene
MAGEA2B	gene
HUWE1	gene
A2M	gene
GCDH	gene
CACNB4	gene
MAP1A	gene
HSPA5	gene
ABCF3	gene
RPLP1	gene
TBP	gene
TPM1	gene
IKBKG	gene
NCK1	gene
UQCRH	gene
SIX5	gene
RAB36	gene
UBXN11	gene
AKT1	gene
DNAJC9	gene
LGR4	gene
GORASP2	gene
HSPB11	gene
MAPK8IP2	gene
PCSK5	gene
VGLL3	gene
RNASEL	gene
TCF12	gene
TAF9	gene
REL	gene
KRTAP9-4	gene
SMARCAD1	gene
LOC112268437	gene
IGF1R	gene
NEDD4	gene
NUP43	gene
GNB2	gene
GNG2	gene
TMEM51	gene
PTDSS1	gene
QRICH1	gene
SRARP	gene
CAMK2A	gene
HRH1	gene
MTHFD1	gene
AHNAK	gene
NEK6	gene
AZU1	gene
ERBIN	gene
MAGEB10	gene
KEAP1	gene
ANKS1A	gene
GNB1	gene
CKS1B	gene
SERTAD2	gene
CLSTN1	gene
AOPEP	gene
PTPN9	gene
TMEM86B	gene
WDFY3	gene
GABARAPL1	gene
NDUFA6	gene
RAB5B	gene
ZNF165	gene
ELOA2	gene
TSEN54	gene
GTF2H4	gene
SERPINA5	gene
FBL	gene
PDK1	gene
PDHX	gene
FANCF	gene
MARK3	gene
HSPA8	gene
CCAR2	gene
PSMB4	gene
PSMF1	gene
MTOR	gene
SHCBP1L	gene
NAA10	gene
MMADHC	gene
NDUFS7	gene
KRT33B	gene
MOS	gene
DEFA1	gene
LAMB2	gene
EHMT2	gene
ABHD17A	gene
PTX3	gene
PHC2	gene
CBX2	gene
CD36	gene
DECR2	gene
HBB	gene
SLC2A14	gene
CTNNA3	gene
OXTR	gene
TSPAN7	gene
H1-4	gene
RPTOR	gene
KRTAP6-2	gene
SH3BP2	gene
SMC4	gene
REST	gene
NMS	gene
MAPRE1	gene
SNORD49A	gene
TRIM21	gene
ABCA2	gene
LMAN2L	gene
DCAF11	gene
CDH5	gene
MYO1B	gene
PLA2G10	gene
PLA2R1	gene
ATP6V0C	gene
DIABLO	gene
AXL	gene
NCK2	gene
GTF3C2	gene
GTF3C5	gene
MLF1	gene
GNB5	gene
HMG20A	gene
LURAP1	gene
L3MBTL3	gene
MED17	gene
MED10	gene
ZIC1	gene
GDPD3	gene
CLTA	gene
CEP76	gene
EP400P1	gene
MAST1	gene
GADD45GIP1	gene
RAD51	gene
SMURF2	gene
TUBA1B	gene
TUBA1C	gene
THY1	gene
ZNF595	gene
MAP2K7	gene
FUZ	gene
PPP6R3	gene
RIMBP3	gene
CATSPER1	gene
PPIL2	gene
AOC1	gene
FOSL1	gene
AGR2	gene
CNNM3	gene
LOC100653049	gene
LOC107987457	gene
COCH	gene
SH2B1	gene
HCK	gene
KRT36	gene
RALGAPA1	gene
TK1	gene
TRIM46	gene
POLG	gene
SDHB	gene
TTC3	gene
TTN	gene
PPARA	gene
NRBF2	gene
SOCS2	gene
LCE2C	gene
PLA2G6	gene
RUSC1	gene
SEC14L2	gene
LTN1	gene
LMNB1	gene
CCDC181	gene
UTP20	gene
CLU	gene
CEP63	gene
OXER1	gene
JMJD7	gene
TCF7L2	gene
TLE3	gene
TUBGCP6	gene
MZT1	gene
ALG2	gene
VPS37A	gene
FAM210B	gene
LRP6	gene
ACTL7B	gene
PCNT	gene
MPP3	gene
ACTN1	gene
YWHAH	gene
NHSL2	gene
CAT	gene
PDCD6IP	gene
SULT1A1	gene
FOXR1	gene
STON2	gene
BAX	gene
RSC1A1	gene
LSM8	gene
MRPS31	gene
CCDC59	gene
DUSP14	gene
SETDB2	gene
FOXP1	gene
FOXP4	gene
GOPC	gene
SEMA4G	gene
TRBV2	gene
CRK	gene
BPIFA1	gene
FAM222B	gene
CFB	gene
RSPRY1	gene
WRNIP1	gene
NUP107	gene
RBM8A	gene
BTN2A2	gene
FATE1	gene
NFKB1	gene
ACKR4	gene
AKAP17A	gene
ANKRD17	gene
FBXO17	gene
DNAJA4	gene
MKS1	gene
RBP1	gene
UBE2J2	gene
CLCN3	gene
H2BC21	gene
BAG2	gene
SLC27A6	gene
EVA1C	gene
LONP1	gene
CD302	gene
CREB3L1	gene
SLC30A8	gene
LYL1	gene
ASCC3	gene
ELOVL5	gene
ACTN2	gene
GOLGA7	gene
IL12RB1	gene
TXNIP	gene
SMAD5	gene
NAA20	gene
NPTN	gene
DMBX1	gene
PAF1	gene
EEF2	gene
RPL21	gene
MTSS1	gene
CACNA1F	gene
CABP4	gene
SIM2	gene
FKBPL	gene
ENSA	gene
POP7	gene
ARHGEF6	gene
CDKN1A	gene
TRIM39	gene
POLR2J	gene
RPAP1	gene
PALM2AKAP2	gene
HPSE	gene
RETREG2	gene
AOX1	gene
GDI2	gene
RAB1A	gene
CASQ2	gene
CDX2	gene
ICK	gene
NLRP3	gene
YLPM1	gene
P4HA3	gene
CLK3	gene
HLCS	gene
HSD52	gene
AP1B1	gene
AP1G1	gene
TDG	gene
TP63	gene
E2F5	gene
GGA1	gene
USP10	gene
USF1	gene
KLHL28	gene
KLF5	gene
CDKN2B	gene
PPP2R1A	gene
MAPK6	gene
GOSR2	gene
TMEM35A	gene
DSCR10	gene
STT3B	gene
KYAT1	gene
ZNF318	gene
RPS27	gene
PLEKHA4	gene
GPX4	gene
MAPK13	gene
EDEM1	gene
LYZL2	gene
TUBB3	gene
ATG7	gene
EXOC1	gene
EXOC2	gene
KCNN4	gene
CAPN3	gene
H2BC15	gene
MACROH2A1	gene
DBN1	gene
DAPK3	gene
KPNA5	gene
ARMC9	gene
MCM10	gene
ZDHHC3	gene
PDX1	gene
PCIF1	gene
MTF2	gene
BMX	gene
EIF4B	gene
ULBP2	gene
SLC39A5	gene
PINK1	gene
ZNF620	gene
CRYL1	gene
SPG11	gene
TRIM28	gene
EML6	gene
KLRG2	gene
LITAF	gene
NEDD4L	gene
ALKBH7	gene
STX7	gene
STX6	gene
SLC4A1AP	gene
TCEANC2	gene
DPM2	gene
PIGP	gene
LMO1	gene
RBBP8	gene
VPS72	gene
ARPIN	gene
AASDHPPT	gene
AMBP	gene
DAAM1	gene
PAX3	gene
MAP3K14	gene
YBX3	gene
LSP1	gene
FBLN1	gene
UNKL	gene
EEF1D	gene
MAP1B	gene
SNAP91	gene
HAX1	gene
OLFM1	gene
TUBA3D	gene
GRPEL1	gene
PROSER2	gene
KCNQ1	gene
